,Provider,inp_out,inp_out,ClmAdmitDiagnosisCode,DiagnosisGroupCode,AttendingPhysician,OperatingPhysician,OtherPhysician,ChronicCond_Alzheimer,ChronicCond_Heartfailure,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,Gender,RenalDiseaseIndicator,InscClaimAmtReimbursed,InscClaimAmtReimbursed,IPAnnualReimbursementAmt,IPAnnualReimbursementAmt,IPAnnualDeductibleAmt,IPAnnualDeductibleAmt,OPAnnualReimbursementAmt,IPAnnualDeductibleAmt,Age,settlement_days,settlement_days,Days_Admit,Total_deductible,Total_deductible,Total_reimbursible,Total_reimbursible,ClaimID,State,County,PotentialFraud
90,PRV51119,0,92,63,85,8,7,7,47,65,52,21,41,47,72,79,31,27,12,150,0.0,9380.434782608696,863000,19635.0,1806420,2025.391304347826,186336,1800.6521739130435,186336,75.82885646217987,5.804347826086956,2,5.815217391304348,2510.9347826086955,231006,21435.652173913044,1972080,95,1,10,1
91,PRV51120,0,7,7,7,1,1,0,4,6,3,2,2,3,6,5,2,1,1,11,0.0,7428.571428571428,52000,13302.857142857143,93120,1487.4285714285713,10412,470.0,10412,61.44774951076322,4.142857142857143,6,4.142857142857143,1633.142857142857,11432,13772.857142857143,96410,7,1,1,0
92,PRV51121,1,6,6,6,3,3,2,3,2,5,1,1,2,5,7,3,2,0,11,0.0,11582.857142857143,81080,16607.14285714286,116250,1220.5714285714287,8544,5070.0,8544,66.73659491193737,5.571428571428571,6,5.571428571428571,2603.4285714285716,18224,21677.14285714286,151740,7,1,3,0
93,PRV51122,7,0,0,0,7,3,4,2,3,1,1,2,3,4,3,0,1,0,11,0.0,160.0,1120,1005.7142857142857,7040,152.57142857142858,1068,3861.4285714285716,1068,67.11859099804305,0.0,0,0.0,1325.4285714285713,9278,4867.142857142857,34070,7,1,3,0
94,PRV51123,29,2,8,2,21,7,9,14,19,12,1,12,14,23,23,4,10,1,46,0.0,868.0645161290323,26910,3292.5806451612902,102070,585.6774193548387,18156,4735.1612903225805,18156,69.4622182942996,2.4838709677419355,0,0.16129032258064516,1808.5806451612902,56066,8027.741935483871,248860,31,4,11,0
95,PRV51125,36,12,20,12,36,11,11,19,28,24,5,11,18,36,35,10,13,10,66,0.0,2735.625,131310,6520.416666666667,312980,778.75,37380,2234.375,37380,71.10479452054794,2.4791666666666665,0,1.0833333333333333,1356.0416666666667,65090,8754.791666666666,420230,48,2,11,0
96,PRV51126,0,20,19,20,2,2,0,12,18,13,1,8,11,15,20,9,4,2,29,0.0,8850.0,177000,18870.0,377400,2453.0,49060,6082.5,49060,70.33123287671233,6.5,5,6.5,4100.5,82010,24952.5,499050,20,1,7,1
97,PRV51128,45,5,16,5,19,11,14,21,33,24,18,17,22,36,38,21,15,5,81,0.0,2044.4,102220,9700.8,485040,811.68,40584,2007.2,40584,68.67408219178083,2.34,0,0.64,1437.08,71854,11708.0,585400,50,5,10,0
98,PRV51129,96,0,12,0,54,11,29,36,53,37,13,24,37,66,81,24,24,7,146,0.0,238.75,22920,4439.791666666667,426220,445.0,42720,2546.9791666666665,42720,74.05719178082192,1.3541666666666667,0,0.0,1033.0208333333333,99170,6986.770833333333,670730,96,9,19,0
99,PRV51130,7,0,4,0,2,1,2,2,4,3,1,3,6,2,6,0,3,3,9,0.0,710.0,4970,2865.714285714286,20060,600.5714285714286,4204,1795.7142857142858,4204,62.42309197651663,2.857142857142857,0,0.0,1469.142857142857,10284,4661.428571428572,32630,7,1,3,0
100,PRV51131,8,0,0,0,4,1,3,3,3,3,1,3,4,7,5,1,2,1,12,0.0,145.0,1160,3752.5,30020,667.5,5340,973.75,5340,74.85479452054794,0.0,0,0.0,1000.0,8000,4726.25,37810,8,2,3,0
101,PRV51132,7,1,2,1,5,1,4,1,3,3,0,0,1,4,4,3,0,0,13,0.0,666.25,5330,875.0,7000,267.0,2136,1133.75,2136,74.59315068493152,1.75,0,0.5,959.5,7676,2008.75,16070,8,2,4,0
102,PRV51134,15,0,5,0,3,1,1,10,9,7,1,5,8,10,9,2,4,0,22,0.0,507.3333333333333,7610,2164.6666666666665,32470,284.8,4272,7354.0,4272,63.92255707762557,2.6666666666666665,0,0.0,1748.1333333333334,26222,9518.666666666666,142780,15,1,3,0
103,PRV51135,5,0,1,0,1,1,1,0,1,1,4,5,0,1,5,4,0,0,5,0.0,60.0,300,800.0,4000,213.6,1068,364.0,1068,68.0317808219178,0.0,0,0.0,309.6,1548,1164.0,5820,5,1,2,0
104,PRV51136,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,20000.0,20000,20000.0,20000,1068.0,1068,400.0,1068,71.46849315068494,2.0,2,2.0,1288.0,1288,20400.0,20400,1,1,1,0
105,PRV51137,54,1,6,1,23,9,12,22,38,18,9,19,24,46,42,24,22,2,93,0.0,291.8181818181818,16050,4284.363636363636,235640,606.5454545454545,33360,1896.5454545454545,33360,72.52722291407223,0.2,0,0.12727272727272726,1206.1818181818182,66340,6180.909090909091,339950,55,3,13,0
106,PRV51138,25,1,4,1,7,4,7,6,17,8,4,6,11,9,20,9,10,2,43,0.0,516.5384615384615,13430,7255.384615384615,188640,698.3076923076923,18156,1672.3076923076924,18156,73.03150684931506,1.5384615384615385,0,0.038461538461538464,1119.4615384615386,29106,8927.692307692309,232120,26,3,5,0
107,PRV51139,36,7,13,7,34,8,11,15,26,16,7,12,24,33,32,12,8,3,67,0.0,1222.7906976744187,52580,4144.418604651163,178210,521.5813953488372,22428,2857.906976744186,22428,74.79203568015292,2.4651162790697674,0,0.627906976744186,1238.3255813953488,53248,7002.325581395349,301100,43,9,17,0
108,PRV51140,440,47,97,46,5,5,2,184,295,187,74,158,202,349,359,148,156,51,752,0.0,930.4517453798768,453130,5292.525667351129,2577460,656.4681724845996,319700,2471.3141683778235,319700,73.36553683440691,2.1047227926078027,0,0.5811088295687885,1353.9425051334701,659370,7763.8398357289525,3780990,487,3,7,0
109,PRV51141,71,0,18,0,8,7,5,18,36,19,7,18,26,46,43,13,14,5,106,0.0,274.50704225352115,19490,4550.704225352113,323100,300.84507042253523,21360,1347.1830985915492,21360,74.96612000771754,1.732394366197183,0,0.0,708.3098591549295,50290,5897.887323943662,418750,71,6,10,0
110,PRV51142,44,7,14,7,15,5,7,17,33,22,6,14,18,33,41,14,7,8,78,0.0,2050.392156862745,104570,6310.196078431372,321820,732.9411764705883,37380,2528.0392156862745,37380,73.30593607305936,1.9215686274509804,0,1.0196078431372548,1416.4705882352941,72240,8838.235294117647,450750,51,2,6,0
111,PRV51143,77,0,16,0,26,7,13,33,45,25,13,19,27,44,44,24,18,4,111,0.0,265.5844155844156,20450,4543.116883116883,349820,443.84415584415586,34176,1568.8311688311687,34176,72.62359010852161,0.987012987012987,0,0.0,910.987012987013,70146,6111.948051948052,470620,77,10,17,0
112,PRV51144,26,4,9,4,14,7,6,11,15,10,8,7,13,18,24,11,9,1,47,0.0,2040.6666666666667,61220,4097.666666666667,122930,391.6,11748,2092.6666666666665,11748,77.11506849315067,1.8,0,0.6666666666666666,964.6,28938,6190.333333333333,185710,30,3,10,0
113,PRV51145,41,161,98,138,37,8,17,103,136,105,41,83,91,149,164,70,71,34,315,0.0,7952.227722772277,1606350,16146.18811881188,3261530,1559.7623762376238,315072,1350.7920792079208,315072,73.57897734978978,4.900990099009901,0,4.732673267326732,1979.7623762376238,399912,17496.980198019803,3534390,202,7,15,1
114,PRV51146,190,162,123,137,77,38,47,140,230,169,63,131,152,250,285,128,116,38,548,0.0,4775.3125,1680910,9420.681818181818,3316080,1022.3579545454545,359870,2211.903409090909,359870,74.58216843088418,3.4232954545454546,0,2.3238636363636362,1673.8636363636363,589200,11632.585227272728,4094670,352,25,49,1
115,PRV51147,32,0,11,0,23,5,10,10,18,12,4,7,12,22,18,8,5,1,44,0.0,276.875,8860,3880.0,124160,400.5,12816,2430.9375,12816,72.03630136986301,2.5,0,0.0,1047.375,33516,6310.9375,201950,32,5,11,0
116,PRV51148,296,34,74,33,60,28,39,111,195,135,59,94,141,227,253,108,103,31,516,0.0,1480.7878787878788,488660,4914.515151515152,1621790,517.2363636363636,170688,2557.3636363636365,170688,74.06828559568285,1.8484848484848484,0,0.41515151515151516,1269.3575757575757,418888,7471.878787878788,2465720,330,12,25,1
117,PRV51149,32,116,81,110,25,5,12,65,105,91,19,71,76,111,122,62,54,25,230,0.0,7572.1621621621625,1120680,14534.18918918919,2151060,1548.918918918919,229240,2759.864864864865,229240,72.21930766382822,4.6891891891891895,0,4.398648648648648,2310.5405405405404,341960,17294.054054054053,2559520,148,5,14,1
118,PRV51151,211,22,50,22,97,39,55,106,139,105,35,86,116,160,179,70,71,26,349,0.0,863.9484978540772,201300,5334.50643776824,1242940,692.7381974248927,161408,2602.489270386266,161408,73.99484978540772,1.6952789699570816,0,0.3948497854077253,1471.7510729613734,342918,7936.995708154506,1849320,233,21,47,0
119,PRV51152,83,0,21,0,3,2,3,41,46,43,1,31,48,63,56,22,25,13,118,0.0,310.48192771084337,25770,4607.951807228916,382460,527.566265060241,43788,2278.0722891566265,43788,73.7584749958739,1.7228915662650603,0,0.0,1208.7710843373493,100328,6886.024096385542,571540,83,2,3,0
120,PRV51153,83,4,17,4,51,14,22,29,49,33,11,28,48,59,63,30,28,7,132,0.0,821.7241379310345,71490,7159.080459770115,622840,587.6781609195402,51128,1649.8850574712644,51128,73.14145803810423,1.4022988505747127,0,0.40229885057471265,1065.0344827586207,92658,8808.965517241379,766380,87,14,26,0
121,PRV51154,161,0,28,0,3,3,2,66,98,57,23,48,76,111,106,57,60,18,256,0.0,284.16149068322983,45750,3420.6832298136646,550730,406.50931677018633,65448,2089.503105590062,65448,75.02869054709436,1.3229813664596273,0,0.0,987.7515527950311,159028,5510.186335403727,887140,161,4,11,0
122,PRV51155,115,0,15,0,1,1,0,52,61,36,20,31,46,76,76,31,34,10,178,0.0,228.95652173913044,26330,4628.782608695652,532310,423.96521739130435,48756,1714.0,48756,73.44371649791542,1.0434782608695652,0,0.0,861.6173913043478,99086,6342.782608695652,729420,115,2,3,0
123,PRV51156,542,0,77,0,3,3,1,189,296,186,79,178,220,361,387,172,172,43,851,0.0,259.48339483394835,140640,4754.354243542435,2576860,476.0369003690037,258012,2352.361623616236,258012,73.87756154273872,1.367158671586716,0,0.0,1147.180811808118,621772,7106.715867158671,3851840,542,2,9,0
124,PRV51159,503,65,110,64,99,55,65,230,309,211,92,177,233,389,410,182,173,62,871,0.0,1403.5035211267605,797190,5416.584507042254,3076620,675.9225352112676,383924,2007.218309859155,383924,74.53873239436619,1.7429577464788732,0,0.6443661971830986,1249.8485915492959,709914,7423.802816901409,4216720,569,19,53,1
125,PRV51160,24,90,73,79,22,10,9,53,81,70,28,58,52,86,86,45,43,23,189,0.0,7649.298245614035,872020,14306.842105263158,1630980,1529.017543859649,174308,1838.859649122807,174308,73.94400384522952,4.87719298245614,0,4.464912280701754,2095.8596491228072,238928,16145.701754385966,1840610,114,5,10,0
126,PRV51164,350,41,97,39,7,5,3,131,238,152,51,124,174,260,299,118,121,40,607,0.0,1424.5012787723786,556980,5663.657289002557,2214490,641.6368286445013,250880,2515.6010230179027,250880,73.62607294257786,1.659846547314578,0,0.659846547314578,1367.6726342710997,534760,8179.25831202046,3198090,391,5,13,0
127,PRV51165,72,26,40,26,62,29,24,42,53,41,11,30,43,68,70,34,21,14,148,0.0,3364.285714285714,329700,6605.6122448979595,647350,655.5102040816327,64240,2340.408163265306,64240,75.54766564159911,2.4489795918367347,0,1.7448979591836735,1313.3673469387754,128710,8946.020408163266,876710,98,13,33,0
128,PRV51166,4,1,2,1,4,2,0,1,3,1,1,1,1,5,2,1,3,0,7,0.0,4974.0,24870,7200.0,36000,427.2,2136,2602.0,2136,72.01479452054795,3.2,0,3.2,1077.2,5386,9802.0,49010,5,2,4,0
129,PRV51167,190,0,35,0,22,18,17,80,105,74,34,57,81,139,151,54,53,13,307,0.0,273.57894736842104,51980,4541.8421052631575,862950,471.09473684210525,89508,1847.4736842105262,89508,74.679956741168,1.7421052631578948,0,0.0,1059.042105263158,201218,6389.315789473684,1213970,190,16,33,0
130,PRV51168,78,9,23,9,14,7,5,38,53,31,11,24,33,58,68,31,31,6,137,0.0,924.9425287356322,80470,4970.574712643678,432440,527.8620689655172,45924,2257.1264367816093,45924,73.87044559911826,0.7701149425287356,0,0.5402298850574713,1101.7701149425288,95854,7227.701149425287,628810,87,7,13,0
131,PRV51169,77,0,16,0,51,10,23,32,44,33,9,20,36,52,53,31,24,10,120,0.0,251.6883116883117,19380,3497.012987012987,269270,455.94805194805195,35108,3164.025974025974,35108,75.16459704678883,1.4935064935064934,0,0.0,1329.1948051948052,102348,6661.038961038961,512900,77,17,31,0
132,PRV51170,8,8,8,8,8,5,1,8,9,8,1,9,8,14,10,5,8,3,26,0.0,9113.75,145820,14669.375,234710,1393.25,22292,1305.625,22292,73.26969178082192,3.125,0,3.125,1755.75,28092,15975.0,255600,16,4,9,1
133,PRV51171,59,0,9,0,38,12,15,23,39,29,9,19,22,40,42,19,14,7,92,0.0,234.23728813559322,13820,5506.271186440678,324870,624.3389830508474,36836,2405.2542372881358,36836,73.35746459252381,1.576271186440678,0,0.0,1420.4406779661017,83806,7911.525423728814,466780,59,16,24,0
134,PRV51173,15,7,8,7,12,7,6,6,10,8,2,6,11,18,11,3,8,3,32,0.0,4376.818181818182,96290,9195.454545454546,202300,922.3636363636364,20292,4183.181818181818,20292,73.55890410958904,4.318181818181818,0,2.5,1992.8181818181818,43842,13378.636363636364,294330,22,4,10,1
135,PRV51175,41,0,8,0,21,5,9,22,27,20,6,11,21,27,35,6,14,5,68,0.0,235.3658536585366,9650,3824.390243902439,156800,468.8780487804878,19224,1798.0487804878048,19224,72.0360841964584,0.6585365853658537,0,0.0,1026.9268292682927,42104,5622.4390243902435,230520,41,5,10,0
136,PRV51176,445,0,68,0,128,45,89,194,263,176,60,138,202,312,341,155,131,52,688,0.0,328.0449438202247,145980,4759.258426966292,2117870,482.9752808988764,214924,2873.303370786517,214924,73.37095274742188,2.0651685393258425,0,0.0,1309.5370786516853,582744,7632.561797752809,3396490,445,29,54,0
137,PRV51178,31,34,31,33,19,4,8,31,44,32,10,28,27,42,46,21,17,6,96,0.0,6633.538461538462,431180,13125.23076923077,853140,1390.7692307692307,90400,2757.076923076923,90400,71.52510010537408,4.523076923076923,0,4.1692307692307695,2150.6153846153848,139790,15882.307692307691,1032350,65,6,12,1
138,PRV51179,26,0,4,0,14,4,8,12,15,12,2,8,12,15,13,7,10,3,39,0.0,192.30769230769232,5000,7808.461538461538,203020,492.9230769230769,12816,2876.923076923077,12816,70.69346680716544,0.8076923076923077,0,0.0,1150.2307692307693,29906,10685.384615384615,277820,26,2,7,0
139,PRV51180,127,2,27,2,3,3,0,46,78,57,12,42,51,83,93,52,44,11,194,0.0,730.5426356589147,94240,3145.3488372093025,405750,480.1860465116279,61944,2314.263565891473,61944,74.39271530211319,1.6124031007751938,0,0.023255813953488372,1101.5038759689924,142094,5459.612403100775,704290,129,2,5,0
140,PRV51181,10,0,1,0,5,1,4,4,6,4,2,4,4,8,8,1,4,2,16,0.0,215.0,2150,11294.0,112940,854.4,8544,1753.0,8544,77.89534246575343,2.6,0,0.0,1628.4,16284,13047.0,130470,10,2,3,0
141,PRV51183,72,41,53,39,8,8,5,36,65,52,15,39,55,81,85,38,37,17,177,0.0,3148.5840707964603,355790,8677.699115044248,980580,878.9734513274336,99324,2261.504424778761,99324,73.7739604800582,2.504424778761062,0,1.6902654867256637,1490.8318584070796,168464,10939.20353982301,1236130,113,13,18,0
142,PRV51185,8,0,1,0,5,2,3,2,4,3,1,1,3,6,4,2,4,1,11,0.0,198.75,1590,1805.0,14440,400.5,3204,1481.25,3204,73.45650684931506,0.0,0,0.0,1256.75,10054,3286.25,26290,8,1,2,0
143,PRV51186,2,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,4,0.0,50.0,100,0.0,0,0.0,0,140.0,0,74.96986301369863,0.0,0,0.0,45.0,90,140.0,280,2,1,2,0
144,PRV51189,56,0,12,0,11,6,8,14,33,18,8,11,24,35,31,20,12,5,90,0.0,156.07142857142858,8740,4342.5,243180,343.2857142857143,19224,1620.892857142857,19224,73.57358121330724,0.6071428571428571,0,0.0,813.8214285714286,45574,5963.392857142857,333950,56,4,5,0
145,PRV51190,63,3,22,3,23,5,15,32,42,26,14,24,36,41,50,21,27,4,103,0.0,595.6060606060606,39310,2953.030303030303,194900,315.030303030303,20792,1981.2121212121212,20792,73.92885014528851,0.6060606060606061,0,0.16666666666666666,967.3030303030303,63842,4934.242424242424,325660,66,5,13,0
146,PRV51191,32,0,9,0,22,5,12,11,13,11,4,6,11,19,22,13,5,2,43,0.0,343.4375,10990,3320.625,106260,433.875,13884,2737.5,13884,71.59092465753425,3.15625,0,0.0,1297.0,41504,6058.125,193860,32,6,11,0
147,PRV51194,7,2,3,2,5,3,2,4,4,2,1,3,4,6,4,2,2,0,15,0.0,2060.0,18540,3560.0,32040,474.6666666666667,4272,1135.5555555555557,4272,72.87397260273973,0.6666666666666666,0,0.6666666666666666,890.2222222222222,8012,4695.555555555556,42260,9,2,4,0
148,PRV51196,720,0,88,0,1,1,0,244,384,252,106,205,289,501,544,202,235,64,1132,0.0,273.69444444444446,197060,3670.3055555555557,2642620,455.81666666666666,328188,2181.8194444444443,328188,75.23267503805175,1.4027777777777777,0,0.0,1118.65,805428,5852.125,4213530,720,1,4,0
149,PRV51198,6,0,0,0,2,1,2,0,1,0,1,1,2,4,1,0,1,0,6,0.0,60.0,360,2361.6666666666665,14170,356.0,2136,628.3333333333334,2136,79.6675799086758,0.0,0,0.0,982.6666666666666,5896,2990.0,17940,6,2,2,0
150,PRV51200,19,0,2,0,4,2,3,7,13,2,3,5,8,14,17,11,5,1,34,0.0,232.6315789473684,4420,2652.6315789473683,50400,353.05263157894734,6708,1578.9473684210527,6708,70.99077144917088,1.5789473684210527,0,0.0,887.2631578947369,16858,4231.578947368421,80400,19,2,4,0
151,PRV51201,45,0,5,0,3,1,2,17,28,20,5,14,15,32,34,16,12,3,69,0.0,236.88888888888889,10660,7034.222222222223,316540,883.7333333333333,39768,2593.777777777778,39768,74.04353120243532,0.9777777777777777,0,0.0,1585.2888888888888,71338,9628.0,433260,45,5,9,0
152,PRV51202,12,0,2,0,5,1,4,7,8,4,1,1,3,9,10,3,4,0,19,0.0,417.5,5010,5002.5,60030,267.0,3204,7299.166666666667,3204,70.5986301369863,3.6666666666666665,0,0.0,2257.0,27084,12301.666666666666,147620,12,1,2,0
153,PRV51203,21,0,8,0,5,3,3,8,12,6,6,3,7,14,15,5,7,3,34,0.0,730.4761904761905,15340,4085.714285714286,85800,305.14285714285717,6408,3174.7619047619046,6408,66.97077625570776,1.2380952380952381,0,0.0,1258.0,26418,7260.476190476191,152470,21,1,4,0
154,PRV51204,499,0,63,0,3,3,2,177,269,181,74,131,195,324,362,165,151,48,783,0.0,310.9819639278557,155180,4828.356713426853,2409350,555.7675350701403,277328,2439.438877755511,277328,73.38474757734647,1.6673346693386772,0,0.0,1245.627254509018,621568,7267.795591182365,3626630,499,5,7,0
155,PRV51205,10,0,3,0,6,2,1,3,4,5,3,4,3,6,6,5,4,0,15,0.0,466.0,4660,4000.0,40000,427.2,4272,3035.0,4272,75.31890410958904,2.0,0,0.0,1478.2,14782,7035.0,70350,10,2,5,0
156,PRV51206,10,0,3,0,6,1,3,3,7,5,1,3,6,7,6,5,4,0,14,0.0,156.0,1560,13962.0,139620,534.0,5340,1857.0,5340,75.06904109589041,0.6,0,0.0,973.0,9730,15819.0,158190,10,2,5,0
157,PRV51207,0,3,3,3,2,2,1,2,2,1,1,1,1,1,2,1,0,1,4,0.0,17000.0,51000,47493.333333333336,142480,2492.0,7476,583.3333333333334,7476,70.24383561643836,14.0,6,14.0,2522.0,7566,48076.666666666664,144230,3,1,2,0
158,PRV51209,42,0,7,0,2,2,2,15,27,12,4,16,20,25,29,18,14,6,65,0.0,235.95238095238096,9910,3284.5238095238096,137950,584.8571428571429,24564,2213.095238095238,24564,74.16262230919766,0.8333333333333334,0,0.0,1210.8095238095239,50854,5497.619047619048,230900,42,1,2,0
159,PRV51210,9,0,1,0,3,2,1,4,4,2,2,2,3,7,5,2,0,0,14,0.0,321.1111111111111,2890,1351.111111111111,12160,356.0,3204,2210.0,3204,81.08432267884322,0.0,0,0.0,782.6666666666666,7044,3561.1111111111113,32050,9,1,1,0
160,PRV51211,2,0,0,0,2,1,1,2,1,0,1,1,1,0,1,0,1,0,3,0.0,50.0,100,0.0,0,0.0,0,1390.0,0,71.21643835616439,0.0,0,0.0,495.0,990,1390.0,2780,2,1,1,0
161,PRV51212,15,0,2,0,2,2,2,5,7,8,3,5,7,13,13,6,8,1,24,0.0,417.3333333333333,6260,6700.0,100500,772.0,11580,2342.0,11580,72.12219178082191,1.9333333333333333,0,0.0,1298.0,19470,9042.0,135630,15,1,1,0
162,PRV51213,2,0,0,0,2,1,0,0,0,0,0,2,0,1,2,1,1,0,3,0.0,25.0,50,0.0,0,0.0,0,1140.0,0,73.76027397260273,0.0,0,0.0,110.0,220,1140.0,2280,2,1,1,0
163,PRV51214,8,0,2,0,3,1,2,4,4,3,0,2,7,4,7,2,1,1,16,0.0,400.0,3200,6503.75,52030,934.5,7476,1577.5,7476,70.62191780821918,0.75,0,0.0,1788.25,14306,8081.25,64650,8,1,1,0
164,PRV51215,10,0,2,0,1,0,0,2,7,3,0,3,5,7,9,1,2,2,16,0.0,161.0,1610,5420.0,54200,427.2,4272,3785.0,4272,81.45698630136987,0.7,0,0.0,1290.2,12902,9205.0,92050,10,1,1,0
165,PRV51216,71,0,10,0,2,2,2,24,36,26,13,21,29,51,52,24,20,5,112,0.0,219.1549295774648,15560,3978.450704225352,282470,502.4788732394366,35676,3461.2676056338028,35676,73.95257572834265,1.8309859154929577,0,0.0,1432.4788732394366,101706,7439.718309859155,528220,71,3,5,0
166,PRV51217,5,0,0,0,2,0,1,3,2,2,0,1,2,2,3,1,1,0,8,0.0,586.0,2930,0.0,0,0.0,0,5594.0,0,71.3654794520548,4.0,0,0.0,1560.0,7800,5594.0,27970,5,1,1,0
167,PRV51218,7,0,1,0,1,1,1,3,3,3,2,1,3,1,5,2,1,0,12,0.0,74.28571428571429,520,585.7142857142857,4100,152.57142857142858,1068,511.42857142857144,1068,63.41291585127202,0.0,0,0.0,404.0,2828,1097.142857142857,7680,7,1,1,0
168,PRV51219,8,0,3,0,3,1,1,3,4,6,1,3,4,4,6,1,3,0,11,0.0,666.25,5330,390.0,3120,267.0,2136,1485.0,2136,71.73664383561643,2.5,0,0.0,467.0,3736,1875.0,15000,8,1,1,0
169,PRV51221,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,2,0.0,70.0,70,0.0,0,0.0,0,240.0,0,80.3890410958904,0.0,0,0.0,150.0,150,240.0,240,1,1,1,0
170,PRV51222,5,0,0,0,2,0,1,0,3,3,0,0,3,4,1,0,3,0,6,0.0,172.0,860,24600.0,123000,640.8,3204,1882.0,3204,75.81808219178082,0.0,0,0.0,940.8,4704,26482.0,132410,5,1,2,0
171,PRV51224,7,0,3,0,1,0,1,3,5,3,1,2,3,3,2,2,3,1,12,0.0,447.14285714285717,3130,2828.5714285714284,19800,2019.4285714285713,14136,1711.4285714285713,14136,76.69549902152642,0.0,0,0.0,2268.0,15876,4540.0,31780,7,1,1,0
172,PRV51225,8,0,1,0,2,1,1,1,3,1,1,1,2,5,6,5,2,0,13,0.0,148.75,1190,4530.0,36240,400.5,3204,1111.25,3204,74.47945205479452,0.0,0,0.0,944.25,7554,5641.25,45130,8,1,2,0
173,PRV51226,20,0,1,0,3,2,2,4,13,5,4,5,6,13,16,6,3,1,31,0.0,371.5,7430,1020.0,20400,213.6,4272,1575.5,4272,76.27438356164383,1.0,0,0.0,644.1,12882,2595.5,51910,20,1,1,0
174,PRV51228,5,0,0,0,2,1,1,0,1,1,2,0,1,3,3,1,2,0,7,0.0,86.0,430,10248.0,51240,427.2,2136,456.0,2136,69.91671232876712,0.0,0,0.0,839.2,4196,10704.0,53520,5,1,1,0
175,PRV51229,47,0,10,0,2,2,2,23,23,12,7,14,13,28,32,11,15,6,73,0.0,264.0425531914894,12410,2458.936170212766,115570,340.8510638297872,16020,1232.5531914893618,16020,73.50341008452347,1.2127659574468086,0,0.0,722.3404255319149,33950,3691.4893617021276,173500,47,1,1,0
176,PRV51230,30,0,5,0,2,1,2,9,20,16,5,13,13,21,24,7,12,4,50,0.0,416.3333333333333,12490,7698.0,230940,783.2,23496,2307.6666666666665,23496,70.93799086757991,1.0,0,0.0,1462.5333333333333,43876,10005.666666666666,300170,30,2,3,0
177,PRV51231,0,2,2,2,1,1,0,1,2,2,0,2,0,1,2,1,0,0,2,0.0,8000.0,16000,28000.0,56000,2670.0,5340,1895.0,5340,69.88219178082193,9.5,2,9.5,2780.0,5560,29895.0,59790,2,1,1,0
178,PRV51232,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,2,0.0,26000.0,26000,38360.0,38360,4272.0,4272,3990.0,4272,90.06301369863014,9.0,9,9.0,5472.0,5472,42350.0,42350,1,1,1,0
179,PRV51233,0,3,3,3,2,1,1,2,1,0,1,0,3,1,2,0,0,0,4,0.0,9000.0,27000,12673.333333333334,38020,1780.0,5340,623.3333333333334,5340,67.85205479452054,4.333333333333333,6,4.333333333333333,2320.0,6960,13296.666666666666,39890,3,1,3,0
180,PRV51234,0,5,5,5,1,1,1,2,1,1,0,2,1,4,3,1,3,0,7,0.0,5800.0,29000,10802.0,54010,1495.2,7476,850.0,7476,71.83123287671233,8.2,20,8.2,1697.2,8486,11652.0,58260,5,1,2,0
